Price,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Apartment_type_Digit,Region_Digit,Renovation_N_Cosmetic,Renovation_N_Designer,Renovation_N_European-style renovation,Renovation_N_Without renovation,Living_share,Kitchen_share,Is_first_floor
10300000.0,Новодачная,20.0,1.0,40.0,17.0,10.0,12.0,19,0,1,1,0,0,0,0.425,0.25,0
28000000.0,Серпуховская,5.0,1.0,40.0,18.2,8.0,6.0,8,0,1,0,0,1,0,0.45499999999999996,0.2,0
14100000.0,Тропарево,25.0,1.0,39.4,15.2,12.4,6.0,7,0,1,0,0,1,0,0.38578680203045684,0.3147208121827411,0
22999999.0,Маяковская,2.0,1.0,35.0,20.0,10.0,2.0,8,0,1,0,1,0,0,0.5714285714285714,0.2857142857142857,0
11580000.0,Дегунино,11.0,1.0,38.8,20.0,8.5,5.0,14,0,1,0,0,1,0,0.5154639175257733,0.21907216494845363,0
10900000.0,Рязанский проспект,8.0,1.0,35.0,20.0,10.0,12.0,12,0,1,0,0,1,0,0.5714285714285714,0.2857142857142857,0
10500000.0,Пражская,19.0,1.0,39.0,19.0,8.2,9.0,16,0,1,1,0,0,0,0.48717948717948717,0.21025641025641023,0
15000000.0,Отрадное,19.0,1.0,44.3,14.7,21.0,9.0,23,0,1,0,0,1,0,0.33182844243792325,0.4740406320541761,0
13500000.0,Нижегородская,10.0,1.0,43.5,16.0,17.0,21.0,28,0,1,0,0,0,1,0.367816091954023,0.39080459770114945,0
13550000.0,Кантемировская,8.0,1.0,51.2,22.0,11.0,1.0,14,0,1,0,0,1,0,0.4296875,0.21484375,1
12450000.0,Рассказовка,26.0,1.0,40.0,22.4,10.1,17.0,17,0,1,0,0,1,0,0.5599999999999999,0.2525,0
24200000.0,Народное Ополчение,12.0,1.0,43.2,20.0,10.0,36.0,5,0,1,0,1,0,0,0.4629629629629629,0.23148148148148145,0
9250000.0,Саларьево,26.0,1.0,35.0,14.8,9.8,2.0,22,0,1,0,0,0,1,0.4228571428571429,0.28,0
12300000.0,Улица Дмитриевского,5.0,1.0,50.0,22.9,11.1,9.0,17,0,1,1,0,0,0,0.45799999999999996,0.222,0
12500000.0,Тропарево,7.0,1.0,34.2,18.9,9.2,13.0,22,0,1,1,0,0,0,0.5526315789473684,0.2690058479532163,0
26500000.0,ЦСКА,14.0,1.0,53.4,30.0,11.0,3.0,26,0,1,0,1,0,0,0.5617977528089888,0.20599250936329588,0
13500000.0,Рассказовка,10.0,1.0,40.3,17.2,10.6,8.0,20,0,1,0,1,0,0,0.42679900744416877,0.2630272952853598,0
16000000.0,Селигерская,13.0,1.0,37.1,18.0,8.0,34.0,45,0,1,0,1,0,0,0.4851752021563342,0.21563342318059298,0
8990000.0,Бутово,9.0,1.0,38.0,21.3,8.0,15.0,16,0,1,0,0,1,0,0.5605263157894737,0.21052631578947367,0
15000000.0,Нахимовский проспект,2.0,2.0,44.3,27.5,6.2,12.0,12,0,1,0,1,0,0,0.6207674943566592,0.1399548532731377,0
15800000.0,Лухмановская,26.0,2.0,61.2,33.1,10.0,19.0,24,0,1,1,0,0,0,0.5408496732026143,0.16339869281045752,0
13500000.0,Бульвар Дмитрия Донского,7.0,2.0,51.0,28.0,9.0,7.0,17,0,1,0,0,1,0,0.5490196078431373,0.17647058823529413,0
55000000.0,Пролетарская,12.0,2.0,102.1,50.5,15.5,2.0,18,0,1,0,1,0,0,0.4946131243878551,0.15181194906953968,0
14800000.0,Медведково,7.0,2.0,47.0,31.0,9.0,10.0,12,0,1,0,0,1,0,0.6595744680851063,0.19148936170212766,0
19100000.0,Давыдково,16.0,2.0,60.9,38.0,10.0,9.0,17,0,1,0,0,1,0,0.6239737274220033,0.16420361247947454,0
14500000.0,Первомайская,14.0,2.0,51.0,30.0,8.0,4.0,5,0,1,0,0,1,0,0.5882352941176471,0.1568627450980392,0
17500000.0,Варшавская,3.0,2.0,58.5,36.5,9.7,3.0,8,0,1,1,0,0,0,0.6239316239316239,0.1658119658119658,0
10200000.0,Остафьево,16.0,2.0,68.2,32.0,14.0,2.0,21,0,1,0,0,0,1,0.469208211143695,0.20527859237536655,0
29000000.0,Авиамоторная,17.0,2.0,82.0,43.2,17.9,19.0,24,0,1,0,0,0,1,0.526829268292683,0.21829268292682924,0
15490000.0,Щербинка,11.0,2.0,63.0,34.0,20.0,14.0,15,0,1,1,0,0,0,0.5396825396825397,0.31746031746031744,0
11900000.0,Остафьево,14.0,2.0,63.3,36.0,10.0,3.0,18,0,1,1,0,0,0,0.5687203791469194,0.1579778830963665,0
12100000.0,Сходненская,13.0,2.0,45.0,30.0,6.0,1.0,9,0,1,1,0,0,0,0.6666666666666666,0.13333333333333333,1
14000000.0,Новаторская,15.0,2.0,40.2,25.8,11.0,9.0,9,0,1,0,0,1,0,0.6417910447761194,0.2736318407960199,0
16700000.0,Коммунарка,23.0,2.0,79.8,41.0,21.0,3.0,12,0,1,0,0,1,0,0.5137844611528822,0.2631578947368421,0
32900000.0,Беговая,4.0,2.0,92.0,48.6,12.0,23.0,32,0,1,0,1,0,0,0.5282608695652175,0.13043478260869565,0
20500000.0,Сухаревская,11.0,2.0,52.0,33.5,9.2,12.0,12,0,1,0,0,1,0,0.6442307692307693,0.1769230769230769,0
16000000.0,Покровское,27.0,2.0,55.0,35.0,16.0,9.0,15,0,1,0,0,1,0,0.6363636363636364,0.2909090909090909,0
13900000.0,Некрасовка,12.0,2.0,58.3,33.0,15.3,7.0,25,0,1,1,0,0,0,0.5660377358490566,0.2624356775300172,0
16500000.0,Молодежная,14.0,2.0,55.0,30.0,8.5,7.0,22,0,1,1,0,0,0,0.5454545454545454,0.15454545454545454,0
12290000.0,Селигерская,18.0,2.0,55.9,21.6,15.5,17.0,17,0,1,0,0,1,0,0.3864042933810376,0.2772808586762075,0
18800000.0,Аминьевская,6.0,2.0,56.0,32.0,12.2,24.0,29,0,1,0,0,0,1,0.5714285714285714,0.21785714285714283,0
14800000.0,Сетунь,27.0,2.0,53.0,30.1,8.3,12.0,12,0,1,1,0,0,0,0.5679245283018868,0.15660377358490568,0
26800000.0,Аминьевская,11.0,2.0,56.4,26.6,11.7,8.0,37,0,1,0,0,1,0,0.4716312056737589,0.2074468085106383,0
47300000.0,Павелецкая,13.0,2.0,71.5,30.0,28.0,2.0,10,0,1,0,1,0,0,0.4195804195804196,0.3916083916083916,0
11300000.0,Измайловская,6.0,2.0,44.2,30.0,8.0,4.0,5,0,1,1,0,0,0,0.6787330316742081,0.18099547511312217,0
13700000.0,Бунинская Аллея,22.0,2.0,56.7,29.0,8.0,12.0,16,0,1,1,0,0,0,0.5114638447971781,0.14109347442680775,0
13900000.0,Дегунино,5.0,2.0,44.3,28.0,6.0,8.0,9,0,1,0,0,1,0,0.6320541760722348,0.13544018058690746,0
12000000.0,Пыхтино,18.0,2.0,51.4,28.6,9.7,10.0,15,0,1,0,1,0,0,0.556420233463035,0.188715953307393,0
11500000.0,Силикатная,27.0,2.0,51.2,25.1,14.5,6.0,15,0,1,0,0,1,0,0.490234375,0.283203125,0
21000000.0,Достоевская,6.0,2.0,57.5,37.7,9.0,1.0,5,0,1,1,0,0,0,0.6556521739130435,0.1565217391304348,1
12700000.0,Прокшино,24.0,2.0,48.9,26.9,10.0,7.0,9,0,1,1,0,0,0,0.5501022494887525,0.20449897750511248,0
27000000.0,Технопарк,15.0,2.0,67.0,36.0,10.0,6.0,14,0,1,0,0,1,0,0.5373134328358209,0.14925373134328357,0
16800000.0,Савеловская,6.0,2.0,47.0,25.9,6.0,4.0,9,0,1,1,0,0,0,0.551063829787234,0.1276595744680851,0
13740000.0,Бауманская,14.0,2.0,31.0,25.0,4.0,1.0,3,0,1,0,1,0,0,0.8064516129032258,0.12903225806451613,1
21900000.0,Ботанический сад,10.0,2.0,54.6,41.5,7.0,3.0,20,0,1,0,0,1,0,0.76007326007326,0.1282051282051282,0
28500000.0,Фили,17.0,2.0,48.0,25.0,7.0,12.0,21,0,1,0,1,0,0,0.5208333333333334,0.14583333333333334,0
17000000.0,Шаболовская,6.0,2.0,41.0,26.5,5.4,2.0,5,0,1,0,1,0,0,0.6463414634146342,0.13170731707317074,0
16000000.0,Коммунарка,23.0,2.0,79.0,39.0,21.0,2.0,12,0,1,0,1,0,0,0.4936708860759494,0.26582278481012656,0
43760000.0,Чеховская,3.0,2.0,54.7,29.8,9.2,5.0,6,0,1,0,1,0,0,0.5447897623400365,0.16819012797074953,0
15300000.0,Лесопарковая,9.0,2.0,50.4,24.8,10.6,7.0,23,0,1,0,0,1,0,0.4920634920634921,0.21031746031746032,0
16500000.0,Багратионовская,9.0,2.0,50.3,30.6,8.3,14.0,17,0,1,1,0,0,0,0.6083499005964216,0.1650099403578529,0
31000000.0,Университет,15.0,2.0,56.0,35.0,10.0,7.0,9,0,1,0,1,0,0,0.625,0.17857142857142858,0
14890000.0,Румянцево,19.0,2.0,40.0,28.0,9.0,3.0,9,0,1,0,1,0,0,0.7,0.225,0
11800000.0,Народное Ополчение,9.0,2.0,36.6,22.6,7.5,9.0,9,0,1,1,0,0,0,0.6174863387978142,0.20491803278688525,0
23000000.0,Хорошево,12.0,2.0,54.2,43.5,10.7,20.0,21,0,1,0,1,0,0,0.8025830258302583,0.19741697416974166,0
26000000.0,Речной вокзал,22.0,2.0,80.0,55.0,15.0,16.0,28,0,1,0,1,0,0,0.6875,0.1875,0
10300000.0,Кузьминки,19.0,2.0,44.9,27.5,5.4,1.0,5,0,1,1,0,0,0,0.6124721603563474,0.1202672605790646,1
28279000.0,Тушинская,12.0,2.0,61.7,33.3,12.5,5.0,21,0,1,0,0,1,0,0.5397082658022689,0.2025931928687196,0
28499000.0,Беломорская,4.0,2.0,72.1,38.6,12.5,5.0,35,0,1,0,0,1,0,0.535367545076283,0.17337031900138697,0
15500000.0,Первомайская,14.0,2.0,56.0,34.0,8.0,5.0,5,0,1,0,0,1,0,0.6071428571428571,0.14285714285714285,0
20500000.0,Нахимовский проспект,10.0,2.0,49.3,19.0,16.0,9.0,14,0,1,0,0,1,0,0.385395537525355,0.32454361054766734,0
12000000.0,Варшавская,6.0,2.0,43.4,25.9,8.2,1.0,8,0,1,1,0,0,0,0.5967741935483871,0.1889400921658986,1
19500000.0,Давыдково,16.0,2.0,63.0,38.0,12.0,2.0,17,0,1,0,0,1,0,0.6031746031746031,0.19047619047619047,0
19900000.0,Давыдково,16.0,2.0,60.9,38.0,10.0,9.0,17,0,1,0,0,1,0,0.6239737274220033,0.16420361247947454,0
23500000.0,Университет,15.0,2.0,54.2,28.0,10.0,8.0,9,0,1,0,0,1,0,0.5166051660516605,0.18450184501845018,0
11000000.0,Новодачная,31.0,2.0,38.0,22.0,7.0,1.0,2,0,1,1,0,0,0,0.5789473684210527,0.18421052631578946,1
13800000.0,Дмитровская,9.0,2.0,44.0,30.0,6.0,3.0,8,0,1,1,0,0,0,0.6818181818181818,0.13636363636363635,0
29999000.0,Бауманская,8.0,2.0,75.2,33.0,15.6,4.0,5,0,1,0,1,0,0,0.43882978723404253,0.2074468085106383,0
36000000.0,Нагатинский Затон,20.0,2.0,65.0,29.0,22.0,15.0,16,0,1,0,1,0,0,0.4461538461538462,0.3384615384615385,0
16150000.0,Строгино,20.0,2.0,54.0,29.4,9.5,7.0,16,0,1,1,0,0,0,0.5444444444444444,0.17592592592592593,0
14700000.0,Депо,18.0,2.0,56.2,32.1,10.1,3.0,17,0,1,0,0,1,0,0.5711743772241993,0.17971530249110318,0
14200000.0,Щукинская,5.0,2.0,46.6,31.3,10.5,2.0,5,0,1,1,0,0,0,0.6716738197424893,0.22532188841201717,0
14700000.0,Верхние Лихоборы,4.0,2.0,53.9,30.2,8.8,8.0,12,0,1,1,0,0,0,0.5602968460111317,0.163265306122449,0
12800000.0,Новогиреево,6.0,2.0,50.0,31.5,9.1,7.0,12,0,1,1,0,0,0,0.63,0.182,0
35500000.0,Измайловская,10.0,2.0,76.3,45.0,18.0,9.0,28,0,1,0,0,1,0,0.5897771952817824,0.235910878112713,0
10900000.0,Новогиреево,21.0,2.0,38.3,23.1,6.5,2.0,14,0,1,1,0,0,0,0.6031331592689296,0.16971279373368148,0
17750000.0,Аннино,6.0,2.0,55.0,23.0,19.0,4.0,25,0,1,0,0,1,0,0.41818181818181815,0.34545454545454546,0
13940000.0,Саларьево,10.0,2.0,43.1,25.0,10.0,5.0,25,0,1,1,0,0,0,0.580046403712297,0.23201856148491878,0
28000000.0,ЦСКА,12.0,2.0,73.5,37.0,16.0,8.0,22,0,1,0,0,1,0,0.5034013605442177,0.21768707482993196,0
17800000.0,Селигерская,9.0,2.0,62.0,33.0,13.0,10.0,17,0,1,1,0,0,0,0.532258064516129,0.20967741935483872,0
11999900.0,Сетунь,18.0,2.0,41.0,28.0,7.0,5.0,16,0,1,1,0,0,0,0.6829268292682927,0.17073170731707318,0
13550000.0,Перово,16.0,2.0,51.0,31.0,9.0,1.0,17,0,1,1,0,0,0,0.6078431372549019,0.17647058823529413,1
35500000.0,Динамо,9.0,2.0,66.1,24.8,19.6,11.0,19,0,1,0,0,0,1,0.37518910741301065,0.2965204236006052,0
16300000.0,Фонвизинская,14.0,2.0,56.0,36.0,8.0,5.0,5,0,1,0,0,1,0,0.6428571428571429,0.14285714285714285,0
18200000.0,Бабушкинская,23.0,2.0,64.0,39.6,10.2,8.0,19,0,1,0,0,1,0,0.61875,0.159375,0
32500000.0,Автозаводская,21.0,2.0,68.7,33.9,14.5,4.0,32,0,1,0,0,0,1,0.49344978165938863,0.21106259097525473,0
15500000.0,Пыхтино,21.0,2.0,57.8,31.4,10.0,4.0,25,0,1,1,0,0,0,0.5432525951557093,0.17301038062283738,0
15450000.0,Коптево,15.0,2.0,66.2,35.6,10.0,2.0,5,0,1,1,0,0,0,0.5377643504531722,0.1510574018126888,0
35000000.0,Улица 1905 года,12.0,2.0,50.0,30.0,15.0,2.0,44,0,1,0,1,0,0,0.6,0.3,0
37200000.0,Тропарево,13.0,2.0,53.5,35.0,15.0,21.0,33,0,1,0,1,0,0,0.6542056074766355,0.2803738317757009,0
13200000.0,Царицыно,18.0,2.0,44.0,29.0,6.0,3.0,5,0,1,1,0,0,0,0.6590909090909091,0.13636363636363635,0
19800000.0,Новоясеневская,12.0,2.0,58.0,34.0,10.0,12.0,22,0,1,0,0,1,0,0.5862068965517241,0.1724137931034483,0
14500000.0,Силикатная,13.0,2.0,85.0,42.6,15.3,2.0,10,0,1,0,0,1,0,0.5011764705882353,0.18000000000000002,0
10580000.0,Кузьминки,26.0,2.0,45.6,33.9,5.5,5.0,5,0,1,1,0,0,0,0.7434210526315789,0.1206140350877193,0
11950000.0,Крымская,15.0,2.0,41.5,27.0,5.7,4.0,5,0,1,0,0,0,1,0.6506024096385542,0.13734939759036144,0
14500000.0,Алтуфьево,9.0,2.0,53.6,33.0,10.0,5.0,16,0,1,0,1,0,0,0.6156716417910447,0.18656716417910446,0
18500000.0,Динамо,14.0,2.0,54.2,32.0,10.0,3.0,8,0,1,1,0,0,0,0.5904059040590406,0.18450184501845018,0
65000000.0,Университет,5.0,2.0,93.2,66.0,6.0,2.0,19,0,1,0,1,0,0,0.7081545064377682,0.06437768240343347,0
10800000.0,Остафьево,16.0,2.0,70.4,40.0,10.0,3.0,21,0,1,1,0,0,0,0.5681818181818181,0.14204545454545453,0
8383500.0,Братиславская,16.0,2.0,47.9,26.4,10.6,9.0,9,0,1,1,0,0,0,0.5511482254697286,0.22129436325678498,0
18900000.0,Беговая,4.0,2.0,40.0,22.4,9.9,14.0,32,0,1,0,0,1,0,0.5599999999999999,0.2475,0
30999000.0,Университет,15.0,2.0,56.0,35.0,10.0,7.0,9,0,1,0,1,0,0,0.625,0.17857142857142858,0
24500000.0,Алексеевская,11.0,2.0,45.4,30.5,8.2,9.0,21,0,1,0,1,0,0,0.6718061674008811,0.18061674008810572,0
14500000.0,Некрасовка,17.0,2.0,62.0,32.7,14.0,14.0,23,0,1,0,0,1,0,0.5274193548387097,0.22580645161290322,0
13500000.0,Зябликово,8.0,2.0,45.0,29.0,5.8,9.0,9,0,1,0,1,0,0,0.6444444444444445,0.1288888888888889,0
16750000.0,Сетунь,22.0,2.0,58.8,34.0,10.2,19.0,22,0,1,0,0,1,0,0.5782312925170068,0.17346938775510204,0
26000000.0,Аминьевская,31.0,2.0,40.0,30.0,5.0,18.0,27,0,1,0,1,0,0,0.75,0.125,0
24400000.0,Нагорная,4.0,2.0,48.8,27.4,7.0,18.0,27,0,1,0,0,1,0,0.5614754098360656,0.1434426229508197,0
15950000.0,Октябрьское поле,19.0,2.0,48.0,18.0,12.0,3.0,24,0,1,0,0,1,0,0.375,0.25,0
13500000.0,Шоссе энтузиастов,19.0,2.0,46.0,36.0,7.0,9.0,12,0,1,1,0,0,0,0.782608695652174,0.15217391304347827,0
13750000.0,Коньково,5.0,2.0,44.0,27.9,6.0,3.0,9,0,1,1,0,0,0,0.634090909090909,0.13636363636363635,0
13500000.0,Профсоюзная,11.0,2.0,37.6,22.0,7.5,2.0,9,0,1,1,0,0,0,0.5851063829787234,0.19946808510638298,0
10300000.0,Прокшино,22.0,2.0,39.7,20.0,15.0,7.0,15,0,1,0,0,0,1,0.5037783375314862,0.37783375314861456,0
13300000.0,Зябликово,15.0,2.0,51.0,37.0,9.0,15.0,17,0,1,1,0,0,0,0.7254901960784313,0.17647058823529413,0
24700000.0,Беляево,4.0,2.0,66.0,25.0,13.5,22.0,23,0,1,0,0,1,0,0.3787878787878788,0.20454545454545456,0
14700000.0,Прокшино,23.0,2.0,46.7,27.1,8.2,7.0,12,0,1,0,0,1,0,0.5802997858672376,0.1755888650963597,0
13990000.0,Народное Ополчение,12.0,2.0,45.0,27.5,6.2,3.0,12,0,1,0,0,0,1,0.6111111111111112,0.13777777777777778,0
14800000.0,Отрадное,12.0,2.0,55.0,32.0,9.0,11.0,12,0,1,1,0,0,0,0.5818181818181818,0.16363636363636364,0
12500000.0,Говорово,10.0,2.0,52.4,32.3,7.8,1.0,5,0,1,0,0,0,1,0.616412213740458,0.14885496183206107,1
16400000.0,Отрадное,11.0,2.0,54.0,31.0,9.0,8.0,12,0,1,1,0,0,0,0.5740740740740741,0.16666666666666666,0
38700000.0,Павелецкая,2.0,2.0,66.0,32.0,8.0,6.0,15,0,1,1,0,0,0,0.48484848484848486,0.12121212121212122,0
17800000.0,Академическая,12.0,2.0,44.6,33.6,6.0,3.0,8,0,1,0,0,1,0,0.7533632286995515,0.13452914798206278,0
13850000.0,Бульвар Рокоссовского,2.0,2.0,44.9,29.5,5.2,3.0,5,0,1,0,0,0,1,0.6570155902004454,0.1158129175946548,0
22500000.0,Авиамоторная,14.0,2.0,57.0,25.6,13.0,18.0,27,0,1,0,0,0,1,0.44912280701754387,0.22807017543859648,0
22000000.0,Юго-Западная,13.0,2.0,55.0,33.0,9.0,4.0,17,0,1,0,1,0,0,0.6,0.16363636363636364,0
40650000.0,Зорге,12.0,2.0,70.4,26.2,22.3,16.0,22,0,1,0,1,0,0,0.3721590909090909,0.31676136363636365,0
13157000.0,Профсоюзная,22.0,2.0,42.2,20.0,5.4,4.0,5,0,1,1,0,0,0,0.4739336492890995,0.12796208530805686,0
15060000.0,Улица Академика Янгеля,10.0,2.0,57.6,32.0,11.2,8.0,24,0,1,1,0,0,0,0.5555555555555556,0.19444444444444442,0
25800000.0,Автозаводская,4.0,2.0,52.4,28.6,20.0,7.0,16,0,1,0,1,0,0,0.5458015267175573,0.3816793893129771,0
19650000.0,Бауманская,14.0,2.0,45.0,35.0,4.0,1.0,3,0,1,0,1,0,0,0.7777777777777778,0.08888888888888889,1
12135840.0,Некрасовка,19.0,2.0,66.8,35.9,12.2,23.0,25,0,1,1,0,0,0,0.5374251497005988,0.18263473053892215,0
10941180.0,Некрасовка,19.0,2.0,63.8,34.4,11.9,4.0,25,0,1,1,0,0,0,0.5391849529780565,0.1865203761755486,0
13224680.0,Некрасовка,19.0,2.0,66.8,35.9,12.2,24.0,25,0,1,1,0,0,0,0.5374251497005988,0.18263473053892215,0
22850000.0,Белорусская,3.0,2.0,46.0,25.4,10.0,4.0,11,0,1,0,0,1,0,0.5521739130434782,0.21739130434782608,0
11800000.0,Бульвар Рокоссовского,32.0,2.0,44.6,32.2,7.5,4.0,9,0,1,0,0,0,1,0.7219730941704037,0.16816143497757846,0
11499000.0,Солнцево,21.0,2.0,53.0,28.9,8.0,2.0,14,0,1,1,0,0,0,0.5452830188679245,0.1509433962264151,0
16900000.0,Павшино,17.0,2.0,50.0,28.3,10.4,18.0,25,0,1,1,0,0,0,0.5660000000000001,0.20800000000000002,0
11700000.0,Коммунарка,39.0,2.0,54.5,31.5,10.6,9.0,17,0,1,1,0,0,0,0.5779816513761468,0.19449541284403668,0
29900000.0,Китай-город,11.0,2.0,59.5,29.3,7.7,1.0,4,0,1,1,0,0,0,0.492436974789916,0.12941176470588237,1
19700000.0,Давыдково,16.0,2.0,60.5,38.0,10.0,9.0,17,0,1,0,0,1,0,0.628099173553719,0.1652892561983471,0
20450000.0,Маяковская,6.0,2.0,53.5,35.0,10.0,10.0,12,0,1,0,0,0,1,0.6542056074766355,0.18691588785046728,0
28490000.0,Раменки,13.0,2.0,59.6,28.4,11.3,25.0,28,0,1,0,0,0,1,0.47651006711409394,0.18959731543624161,0
12500000.0,Сетунь,23.0,2.0,52.1,30.4,9.0,6.0,12,0,1,1,0,0,0,0.5834932821497121,0.1727447216890595,0
15500000.0,Говорово,6.0,2.0,46.1,26.8,10.0,24.0,26,0,1,0,1,0,0,0.5813449023861171,0.21691973969631237,0
15000000.0,Кузьминки,17.0,2.0,52.4,31.3,10.1,2.0,12,0,1,0,1,0,0,0.5973282442748092,0.19274809160305342,0
10500000.0,Щелковская,21.0,2.0,39.0,23.0,7.0,7.0,12,0,1,1,0,0,0,0.5897435897435898,0.1794871794871795,0
18500000.0,Прокшино,29.0,2.0,69.8,31.5,16.9,2.0,15,0,1,0,1,0,0,0.45128939828080233,0.24212034383954154,0
28200000.0,Нагатинский Затон,20.0,2.0,54.0,33.0,11.0,3.0,18,0,1,0,1,0,0,0.6111111111111112,0.2037037037037037,0
12400000.0,Хорошёвская,11.0,2.0,46.1,38.1,8.0,8.0,23,0,1,0,0,0,1,0.8264642082429501,0.1735357917570499,0
24000000.0,Спартак,12.0,2.0,71.0,31.0,17.0,8.0,26,0,1,0,0,0,1,0.43661971830985913,0.23943661971830985,0
12990000.0,Отрадное,18.0,2.0,45.8,25.3,6.7,11.0,12,0,1,1,0,0,0,0.5524017467248908,0.1462882096069869,0
12600000.0,Бибирево,18.0,2.0,51.0,30.8,9.3,2.0,12,0,1,1,0,0,0,0.6039215686274509,0.1823529411764706,0
25500000.0,Ленинский проспект,19.0,2.0,60.0,32.5,9.2,6.0,8,0,1,0,1,0,0,0.5416666666666666,0.15333333333333332,0
15900000.0,Ольховая,20.0,2.0,65.7,37.6,14.0,5.0,17,0,1,0,0,1,0,0.5722983257229832,0.213089802130898,0
10990000.0,Люблино,3.0,2.0,41.2,24.1,6.2,13.0,14,0,1,0,0,1,0,0.5849514563106796,0.15048543689320387,0
57000000.0,Китай-город,5.0,2.0,50.4,27.6,10.8,3.0,3,0,1,0,0,1,0,0.5476190476190477,0.2142857142857143,0
18600000.0,Измайлово,12.0,2.0,64.9,37.7,10.2,12.0,24,0,1,1,0,0,0,0.5808936825885979,0.1571648690292758,0
19800000.0,Давыдково,19.0,2.0,62.8,37.4,9.4,15.0,16,0,1,0,1,0,0,0.5955414012738853,0.1496815286624204,0
13900000.0,Аминьевская,19.0,2.0,45.6,25.2,5.0,2.0,5,0,1,1,0,0,0,0.5526315789473684,0.10964912280701754,0
12000000.0,Текстильщики,7.0,2.0,48.7,26.8,8.5,3.0,4,0,1,1,0,0,0,0.5503080082135523,0.17453798767967144,0
11800000.0,Народное Ополчение,9.0,2.0,36.6,20.6,6.5,9.0,9,0,1,1,0,0,0,0.5628415300546449,0.17759562841530055,0
10500000.0,Шипиловская,9.0,2.0,51.3,30.8,9.8,5.0,12,0,1,0,0,0,1,0.6003898635477584,0.19103313840155947,0
15400000.0,Кузьминки,12.0,2.0,58.1,31.0,10.2,7.0,16,0,1,0,0,1,0,0.5335628227194492,0.17555938037865748,0
8500000.0,ЗИЛ,14.0,2.0,39.5,30.0,7.0,2.0,5,0,1,0,0,1,0,0.759493670886076,0.17721518987341772,0
73854000.0,Арбатская,6.0,2.0,77.4,43.2,8.3,5.0,4,0,1,0,0,0,1,0.5581395348837209,0.10723514211886305,0
25900000.0,Кантемировская,15.0,2.0,69.0,37.0,12.3,10.0,20,0,1,0,0,1,0,0.5362318840579711,0.1782608695652174,0
12800000.0,Дегунино,8.0,2.0,44.0,29.0,6.0,4.0,9,0,1,0,0,1,0,0.6590909090909091,0.13636363636363635,0
10800000.0,Бунинская Аллея,30.0,2.0,50.4,27.0,9.0,1.0,4,0,1,0,0,0,1,0.5357142857142857,0.17857142857142858,1
17700000.0,Медведково,21.0,2.0,52.0,32.0,9.0,2.0,14,0,1,0,0,1,0,0.6153846153846154,0.17307692307692307,0
17800000.0,Щелковская,17.0,2.0,53.1,34.0,7.1,6.0,6,0,1,0,0,1,0,0.64030131826742,0.13370998116760827,0
14100000.0,Дегунино,8.0,2.0,45.0,28.0,6.0,6.0,9,0,1,0,0,1,0,0.6222222222222222,0.13333333333333333,0
16000000.0,Сходненская,15.0,2.0,44.0,29.2,5.8,3.0,5,0,1,0,1,0,0,0.6636363636363636,0.1318181818181818,0
16000000.0,Ясенево,11.0,2.0,63.0,31.0,10.0,12.0,22,0,1,1,0,0,0,0.49206349206349204,0.15873015873015872,0
16000000.0,Академическая,5.0,2.0,37.0,24.0,6.0,8.0,8,0,1,1,0,0,0,0.6486486486486487,0.16216216216216217,0
22300000.0,Киевская,12.0,2.0,55.4,36.2,10.0,6.0,9,0,1,0,0,1,0,0.6534296028880867,0.18050541516245489,0
15200000.0,Пролетарская,14.0,2.0,44.3,28.0,8.0,12.0,14,0,1,0,0,1,0,0.6320541760722348,0.18058690744920994,0
15300000.0,Люблино,13.0,2.0,45.0,24.9,6.0,9.0,9,0,1,0,1,0,0,0.5533333333333333,0.13333333333333333,0
13220000.0,Теплый Стан,18.0,2.0,51.4,31.3,10.0,8.0,12,0,1,0,0,1,0,0.6089494163424125,0.19455252918287938,0
18450000.0,Физтех,12.0,2.0,60.0,32.0,10.0,11.0,17,0,1,0,0,1,0,0.5333333333333333,0.16666666666666666,0
18000000.0,Народное Ополчение,11.0,2.0,45.3,27.0,9.0,6.0,17,0,1,0,0,1,0,0.5960264900662252,0.19867549668874174,0
35700000.0,Панфиловская,6.0,2.0,72.0,35.0,15.2,4.0,18,0,1,0,0,1,0,0.4861111111111111,0.2111111111111111,0
13900000.0,ВДНХ,14.0,2.0,41.3,24.0,10.0,7.0,9,0,1,1,0,0,0,0.5811138014527846,0.2421307506053269,0
25000000.0,Лефортово,6.0,2.0,51.1,24.0,17.0,11.0,17,0,1,0,0,1,0,0.46966731898238745,0.33268101761252444,0
27500000.0,Тропарево,4.0,2.0,66.1,34.0,11.7,7.0,29,0,1,0,0,1,0,0.5143721633888049,0.17700453857791226,0
9000000.0,Белокаменная,21.0,2.0,37.5,21.1,6.0,1.0,9,0,1,1,0,0,0,0.5626666666666668,0.16,1
12700000.0,Новодачная,26.0,2.0,50.8,27.8,7.7,9.0,17,0,1,1,0,0,0,0.547244094488189,0.1515748031496063,0
13800000.0,Покровское,32.0,2.0,62.0,35.0,10.0,13.0,18,0,1,0,0,0,1,0.5645161290322581,0.16129032258064516,0
11611080.0,Некрасовка,19.0,2.0,63.8,34.4,11.9,23.0,25,0,1,1,0,0,0,0.5391849529780565,0.1865203761755486,0
